,시설명,공연장수,총객석수,공연장명,객석수,시설특성,개관연도,지역,Unnamed: 8,주소
477,노원문화예술회관,2.0,900.0,"대공연장
소공연장","608
292",공공(문예회관),2004.0,서울,노원구,서울특별시 노원구 중계로 181 (중계동)
478,노원어린이극장(구.노원어울림극장),1.0,282.0,노원어린이극장(구.노원어울림극장),282,공공(기타),2020.0,서울,노원구,서울특별시 노원구 노해로 502 (상계동)
479,노을소극장,1.0,80.0,노을소극장,80,민간(대학로),2011.0,서울,종로구,서울특별시 종로구 대학로8가길 66 (동숭동)
482,논현1 문화센터,1.0,192.0,다목적강당,192,공공(기타),2005.0,서울,강남구,서울특별시 강남구 학동로20길 25 (논현동)
483,놀터예술공방,1.0,50.0,놀터예술공방,50,민간(대학로),2014.0,서울,성북구,서울특별시 성북구 성북로2길 21 - 0 태고종선부암
492,능동 어린이회관,3.0,450.0,"무지개극장
이벤트홀
유니아트센터","350
100
0",민간(대학로 외),1975.0,서울,광진구,서울특별시 광진구 광나루로 441 (능동)
495,다락방극장,1.0,0.0,다락방극장,0,민간(대학로 외),0.0,서울,중구,서울특별시 중구 을지로 170(을지로4가)
496,다락스페이스,1.0,40.0,다락스튜디오,40,민간(대학로 외),0.0,서울,성동구,서울특별시 성동구 성수이로7길 24 (성수동2가) 
497,다락원체육공원,1.0,400.0,야외무대 / 평화문화진지 일대,400,공공(기타),0.0,서울,도봉구,서울특별시 도봉구 마들로 932(도봉동)
498,다리 소극장,1.0,200.0,다리 소극장,200,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 월드컵북로2길 49(동교동)
501,달밤엔씨어터,1.0,111.0,달밤엔씨어터,111,민간(대학로),2014.0,서울,종로구,서울특별시 종로구 대학로14길 18-2 (혜화동)
502,달밤엔씨어터 (구. 푸른달극장),1.0,98.0,달밤엔씨어터 (구. 푸른달극장),98,민간(대학로),2013.0,서울,성북구,서울특별시 성북구 성북로26가길 14-1 (성북동)
503,달빛극장,1.0,96.0,달빛극장,96,민간(대학로),2012.0,서울,종로구,서울특별시 종로구 대학로 133 - 6
509,달식당 (Lunar Pub & Music),1.0,100.0,달식당 (Lunar Pub & Music),100,기타(비공연장),0.0,서울,종로구,서울특별시 종로구 인사동5길 42 (관훈동)
510,달콤한음악실,1.0,50.0,달콤한음악실,50,민간(대학로 외),0.0,서울,마포구,"서울특별시 마포구 양화로6길 57-13 (서교동, 동궁빌리지) 202호"
518,대교타워 아이레벨홀,1.0,274.0,대교타워 아이레벨홀,274,민간(대학로 외),2013.0,서울,관악구,서울특별시 관악구 보라매로3길 23 (봉천동)
549,대안공간 루프,1.0,0.0,대안공간 루프,0,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 와우산로29나길 20 (서교동)
550,대원 팝콘D 스퀘어,1.0,196.0,대원 콘텐츠 라이브,196,민간(대학로 외),0.0,서울,용산구,서울특별시 용산구 한강대로23길 55 (한강로3가)
568,대학로 A아트홀(구. 신연아트홀),1.0,162.0,대학로 A아트홀(구. 신연아트홀),162,민간(대학로),2005.0,서울,종로구,서울특별시 종로구 동숭길 143 (동숭동)
569,"대학로 극장가게 (구. 문씨어터, 지구인씨어터)",1.0,204.0,"대학로 극장가게 (구. 문씨어터, 지구인씨어터)",204,민간(대학로),2015.0,서울,종로구,서울특별시 종로구 대학로10길 12 (동숭동)
570,대학로 김대범소극장,1.0,60.0,대학로 김대범소극장,60,민간(대학로),2012.0,서울,종로구,서울특별시 종로구 대학로11길 43 (명륜4가)
571,대학로 달달씨어터,1.0,100.0,대학로 달달씨어터,100,민간(대학로),2014.0,서울,종로구,서울특별시 종로구 대명1길 20 (명륜4가)
572,대학로 두레홀 3관,1.0,220.0,대학로 두레홀 3관,220,민간(대학로),2006.0,서울,종로구,서울특별시 종로구 대학로8가길 80 (동숭동)
573,대학로 드림아트센터,4.0,980.0,"1관
2관 더블케이씨어터
3관 나몰라홀
4관","352
210
210
208",민간(대학로),2016.0,서울,종로구,서울특별시 종로구 동숭길 123 (동숭동) 드림아트센터
574,대학로 마로니에소극장(플레이더씨어터),1.0,130.0,대학로 마로니에소극장(플레이더씨어터),130,민간(대학로),1987.0,서울,종로구,서울특별시 종로구 동숭길 50 (동숭동)
575,대학로 뮤지컬센터,3.0,1845.0,"대극장
중극장
공간 피꼴로","1,042
528
275",민간(대학로),2013.0,서울,종로구,서울특별시 종로구 동숭길 100
576,대학로 스카이씨어터,2.0,300.0,"대학로 스카이씨어터 1관
대학로 스카이씨어터 2관(5층 구 JK아트홀)","160
140",민간(대학로),2010.0,서울,종로구,서울특별시 종로구 대학로8가길 52 (동숭동)
577,대학로 위로홀(구. 몬스터홀),1.0,123.0,대학로 위로홀(구. 몬스터홀),123,민간(대학로),2014.0,서울,종로구,서울특별시 종로구 동숭길 74 (동숭동)
578,대학로 이음센터,2.0,120.0,"이음홀
이음갤러리","80
40",공공(기타),2015.0,서울,종로구,서울특별시 종로구 대학로 112 (동숭동)
579,대학로 자유극장 (자유문화발전소),1.0,233.0,대학로 자유극장 (자유문화발전소),233,민간(대학로),2005.0,서울,종로구,서울특별시 종로구 대학로12길 31 (동숭동)
580,대학로 판타스틱전용관,1.0,401.0,대학로 판타스틱전용관,401,민간(대학로),0.0,서울,종로구,서울특별시 종로구 대학로 146 (혜화동) 4층
581,대학로단막극장,1.0,66.0,대학로단막극장,66,민간(대학로),1996.0,서울,종로구,서울특별시 종로구 동숭4길 16-3 (동숭동)
582,대학로스타시티,6.0,494.0,"콘텐츠룸(7층 구 마리카1관, SM스타홀)
타이니앨리스 (B1 구 아트홀 마리카2관)
후암스테이지 1관(B2 구 마리카3관, 구 오씨어터)
후암스튜디오 (6층)
TM스테이지
카지노 전용관","209
0
115
170
0
0",민간(대학로),2007.0,서울,종로구,서울특별시 종로구 대학로11길 23 (명륜4가)
583,대학로아트원씨어터,3.0,773.0,"1관
2관
3관","365
250
158",민간(대학로),2009.0,서울,종로구,서울특별시 종로구 대학로12길 83 (동숭동)
584,대학로예술극장,3.0,799.0,"대극장
소극장
3관 [폐관]","504
132
163",국립,2009.0,서울,종로구,서울특별시 종로구 대학로10길 17 (동숭동)
585,대한성공회 서울주교좌성당,1.0,200.0,대한성공회 서울주교좌성당,200,민간(대학로 외),1891.0,서울,중구,서울특별시 중구 세종대로21길 15 (정동)
587,댕로홀,1.0,83.0,댕로홀,83,민간(대학로),2005.0,서울,종로구,서울특별시 종로구 대학로12길 50 (동숭동)
588,더 그란데 파티 앤 뮤직 스튜디오,1.0,0.0,더 그란데,0,민간(대학로 외),2020.0,서울,서초구,서울특별시 서초구 서초대로51길 13 (서초동)
589,더 그레잇 컬렉션,1.0,0.0,더 그레잇 컬렉션,0,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 나루터로 65(잠원동)
590,더 리버사이드 호텔,1.0,450.0,콘서트홀,450,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 강남대로107길 6(잠원동)
593,더 서울 라운지,1.0,0.0,더 서울 라운지,0,민간(대학로 외),0.0,서울,용산구,서울특별시 용산구 이태원로19길 6-4(이태원동)
595,더 서울라이티움 (갤러리아포레),2.0,800.0,"G층 전용관
더페이지 갤러리","800
0",민간(대학로 외),2017.0,서울,성동구,서울특별시 성동구 서울숲2길 32-14 (성수동1가)
596,더 씨어터,1.0,96.0,더 씨어터,96,민간(대학로),2011.0,서울,종로구,서울특별시 종로구 대학로3길 10 (효제동) 고운빌딩
597,더 줌 아트센터,1.0,128.0,더 줌 아트센터,128,민간(대학로 외),2013.0,서울,용산구,서울특별시 용산구 독서당로 111 (한남동)
602,더블듀스,1.0,0.0,더블듀스,0,민간(대학로 외),0.0,서울,서대문구,서울특별시 서대문구 연세로7안길 52(창천동)
603,더샵갤러리,1.0,0.0,갤러리 3층,0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 언주로 832(신사동)
604,더쇼 씨어터(THE SHOW THEATER),1.0,0.0,더쇼 씨어터(THE SHOW THEATER),0,민간(대학로 외),0.0,서울,강동구,서울특별시 강동구 성내로10길 12(성내동)
605,더스크블루,1.0,0.0,더스크블루,0,기타(비공연장),0.0,서울,영등포구,서울특별시 영등포구 당산로38길 10(당산동4가)
607,더스튜디오HBC (The Studio HBC),1.0,0.0,더스튜디오HBC (The Studio HBC),0,민간(대학로 외),0.0,서울,용산구,서울특별시 용산구 신흥로7길 1 (용산동2가)
608,더케이아트홀,1.0,998.0,더케이아트홀,998,민간(대학로 외),1991.0,서울,서초구,서울특별시 서초구 바우뫼로12길 70 (양재동)
609,더켠 소극장,1.0,64.0,더켠 소극장,64,민간(대학로 외),2015.0,서울,강북구,서울특별시 강북구 도봉로13가길 6 (미아동) 
615,덜위치 칼리지 서울 영국학교,1.0,300.0,덜위치 칼리지 서울 영국학교,300,기타(비공연장),2010.0,서울,서초구,서울특별시 서초구 신반포로15길 6 (반포동)
616,도곡 율하우스,1.0,0.0,도곡 율하우스,0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 논현로26길 46-6 (도곡동)
617,도곡2문화센터,1.0,143.0,오유아트홀,143,공공(기타),2010.0,서울,강남구,서울특별시 강남구 남부순환로378길 34-9 (도곡동)
618,도봉구민회관,2.0,742.0,"대강당(하모니홀)
소공연장","552
190",공공(문예회관),1993.0,서울,도봉구,서울특별시 도봉구 도봉로 552 (창동)
619,도토리씨어터,2.0,232.0,"핫식스 1관
너목들 2관","126
106",민간(대학로),0.0,서울,종로구,서울특별시 종로구 대학로12길 63(동숭동)
622,동광교회,1.0,0.0,공연장,0,기타(비공연장),0.0,서울,동작구,서울특별시 동작구 성대로1길 26(상도동)
625,동국대학교,1.0,302.0,이해랑예술극장,302,민간(대학로 외),2008.0,서울,중구,서울특별시 중구 필동로1길 30 (필동3가)
626,동네극장,1.0,0.0,동네극장,0,민간(대학로 외),0.0,서울,동대문구,서울특별시 동대문구 안암로6길 19(용두동)
627,동대문구민회관,1.0,548.0,대강당,548,공공(기타),1989.0,서울,동대문구,서울특별시 동대문구 장한로18길 82-9 (장안동)
628,동대문구체육관,1.0,1500.0,동대문구체육관,1500,공공(기타),0.0,서울,동대문구,서울특별시 동대문구 답십리로 210-3 (답십리동) 
629,동덕여대공연예술센터,1.0,430.0,코튼홀,430,민간(대학로),2001.0,서울,종로구,서울특별시 종로구 동숭길 126 (동숭동)
630,동덕여자대학교 백주년기념관,1.0,650.0,동덕여자대학교 백주년기념관,650,민간(대학로 외),0.0,서울,성북구,서울특별시 성북구 화랑로13길 60 (하월곡동) 
639,동서울아트홀,1.0,234.0,동서울아트홀,234,민간(대학로 외),2012.0,서울,광진구,서울특별시 광진구 구의강변로 38 (구의동)
641,동숭무대소극장,1.0,120.0,동숭무대소극장,120,민간(대학로),2002.0,서울,종로구,서울특별시 종로구 혜화로 35 (명륜1가)
644,동양예술극장(구. 아트센터K),3.0,583.0,"1관(네모극장)
3관(세모극장)
2관(동그라미극장)","221
162
200",민간(대학로),2015.0,서울,종로구,서울특별시 종로구 대학로14길 29
646,동자아트홀,1.0,157.0,동자아트홀,157,민간(대학로 외),2014.0,서울,용산구,"서울특별시 용산구 한강대로 372 (동자동, 센트레빌아스테리움서울)"
647,동작문화원,1.0,0.0,동작문화원,0,공공(기타),0.0,서울,동작구,서울특별시 동작구 장승배기로10길 42(상도동)
648,동작아트갤러리,1.0,0.0,동작아트갤러리,0,기타(비공연장),2019.0,서울,동작구,서울특별시 동작구 보라매로5길 28-1(신대방동)
652,동화소극장,1.0,60.0,동화소극장,60,민간(대학로),2015.0,서울,종로구,서울특별시 종로구 성균관로 6-5 (명륜2가)
654,두리춤터,2.0,310.0,"Black Box
FOYER","150
160",민간(대학로 외),1990.0,서울,서초구,서울특별시 서초구 동광로19길 15 (방배동)
655,두산아트센터,3.0,622.0,"Space111
연강홀
로비","0
622
0",민간(대학로 외),2007.0,서울,종로구,서울특별시 종로구 종로33길 15 (연지동)
657,드림시어터 [대학로],1.0,125.0,드림시어터 [대학로],125,민간(대학로),2012.0,서울,종로구,서울특별시 종로구 대학로10길 15 - 11
662,디 마르가리따,1.0,40.0,디 마르가리따,40,기타(비공연장),2013.0,서울,서초구,서울특별시 서초구 효령로 202 (서초동)
663,디뮤지엄,1.0,0.0,디뮤지엄,0,민간(대학로 외),0.0,서울,성동구,"서울특별시 성동구 왕십리로 83-21(성수동1가, 아크로 서울포레스트)"
665,디엔지홀(DNG HALL),1.0,250.0,디엔지홀(DNG HALL),250,민간(대학로 외),2015.0,서울,송파구,서울특별시 송파구 오금로 195 (방이동)
667,디큐브아트센터,2.0,1742.0,"디큐브씨어터
스페이스 신도림(폐관)","1,242
500",민간(대학로 외),2011.0,서울,구로구,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)"
671,뜻밖의 극장(구. 해우소소극장),1.0,65.0,뜻밖의 극장(구. 해우소소극장),65,민간(대학로 외),2018.0,서울,성북구,서울특별시 성북구 동소문로20나길 27 (동선동1가)
672,라까사 호텔 [서울],1.0,30.0,라까사 호텔 [서울],30,기타(비공연장),0.0,서울,강남구,서울특별시 강남구 도산대로1길 83 (신사동)
674,라까사호텔 [압구정],1.0,0.0,라까사호텔 [압구정],0,기타(비공연장),0.0,서울,강남구,서울특별시 강남구 도산대로1길 83(신사동)
675,라온아트홀,1.0,206.0,라온아트홀,206,민간(대학로),0.0,서울,종로구,서울특별시 종로구 대학로10길 11 (동숭동)
677,라율아트홀,1.0,60.0,라율아트홀,60,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 반포대로 20 (서초동) 2층
678,라이브 썸데이즈홀 (구. 이수ENT),2.0,346.0,"이수아트홀 (폐관)
라이브 썸데이즈홀 (구. 이수스타홀)","200
146",민간(대학로),2011.0,서울,종로구,서울특별시 종로구 대학로12길 10 지하1층
679,라이브 클럽 Amp,1.0,0.0,라이브 클럽 Amp,0,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 와우산로23길 8(서교동)
680,라이브앤라우드,1.0,70.0,라이브앤라우드,70,민간(대학로 외),2004.0,서울,마포구,서울특별시 마포구 동교로 191(동교동)
683,라이브클럽 빵,1.0,0.0,라이브클럽 빵,0,민간(대학로 외),1994.0,서울,마포구,서울특별시 마포구 와우산로29길 12(서교동)
684,라이트 하우스,1.0,0.0,라이트 하우스,0,민간(대학로 외),0.0,서울,성북구,서울특별시 성북구 삼선교로10다길 74(삼선동1가)
685,라이트씨어터,1.0,30.0,라이트씨어터,30,민간(대학로 외),2017.0,서울,성북구,서울특별시 성북구 삼선교로14길 44 (삼선동2가)
686,라이프 씨어터,1.0,136.0,라이프 씨어터,136,민간(대학로),2008.0,서울,종로구,서울특별시 종로구 창경궁로34길 26 (명륜2가)
688,라임스퀘어,1.0,0.0,라임스퀘어,0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 역삼로5길 5(역삼동)
689,라트어린이극장,1.0,200.0,라트어린이극장,200,민간(대학로 외),2002.0,서울,강남구,서울특별시 강남구 논현로 164 (도곡동)
691,락포티,1.0,0.0,락포티,0,민간(대학로 외),0.0,서울,용산구,서울특별시 용산구 두텁바위로40길 32(후암동)
692,랑씨어터,1.0,77.0,랑씨어터,77,민간(대학로 외),2017.0,서울,동대문구,서울특별시 동대문구 회기로 129 (회기동)
693,래리치,1.0,25.0,래리치,25,민간(대학로 외),0.0,서울,용산구,서울특별시 용산구 소월로 138 (후암동)
694,레드빅스페이스,1.0,100.0,레드빅스페이스,100,민간(대학로 외),2015.0,서울,마포구,서울특별시 마포구 잔다리로6길 5 (서교동)
697,레미어린이극장 [금천],1.0,194.0,레미어린이극장 [금천],194,민간(대학로 외),2012.0,서울,금천구,서울특별시 금천구 두산로 71 (독산동)
704,로로스페이스,1.0,50.0,로로스페이스,50,민간(대학로 외),2018.0,서울,서초구,서울특별시 서초구 사평대로8길 6-3 (반포동)
706,로얄아트홀,1.0,50.0,로얄아트홀,50,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 서초중앙로 56 (서초동)
708,로우키커피 [성수],1.0,30.0,로우키커피,30,기타(비공연장),2010.0,서울,성동구,서울특별시 성동구 뚝섬로1나길 5(성수동1가)
709,로운아뜨리움(로운아트홀),3.0,981.0,"로운아트홀
아뜨리움홀
로운갤러리","619
200
162",민간(대학로 외),0.0,서울,양천구,서울특별시 양천구 목동서로 225 (목동)
710,로즈아트홀,1.0,76.0,로즈아트홀,76,민간(대학로 외),2013.0,서울,노원구,서울특별시 노원구 석계로7길 12-8 (월계동) 
712,롤링홀,1.0,200.0,롤링홀,200,민간(대학로 외),1995.0,서울,마포구,서울특별시 마포구 어울마당로 35 (서교동) 지하 1층
719,롯데백화점 [영등포],1.0,374.0,문화홀,374,민간(대학로 외),0.0,서울,중구,서울특별시 영등포구 경인로 846 (영등포동 618-496)
721,롯데백화점 [청량리],1.0,600.0,8층 롯데문화센터,600,민간(대학로 외),0.0,서울,동대문구,서울특별시 동대문구 왕산로 214 (전농동) 
722,롯데백화점 문화홀 [김포공항],1.0,0.0,롯데백화점 문화홀 [김포공항],0,민간(대학로 외),0.0,서울,강서구,서울특별시 강서구 하늘길 지하77(방화동)
728,롯데월드,1.0,0.0,민속박물관 ,0,기타(비공연장),0.0,서울,송파구,서울특별시 송파구 올림픽로 240 (잠실동)
729,롯데콘서트홀,1.0,2036.0,롯데콘서트홀,2036,민간(대학로 외),2016.0,서울,송파구,서울특별시 송파구 올림픽로 300 (신천동) 롯데월드몰 8층 롯데문화재단
732,룸씨어터,1.0,0.0,룸씨어터,0,민간(대학로),0.0,서울,종로구,서울특별시 종로구 대학로10길 12(동숭동)
733,룸어씨어터,1.0,0.0,룸어씨어터,0,민간(대학로),0.0,서울,종로구,서울특별시 종로구 대학로8가길 30 (동숭동)
734,리엠아트센터 LEEAM ART CENTER,2.0,260.0,"A HALL
B HALL","150
110",민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 학동로2길 56 (논현동)
736,리코디아 아트홀,1.0,120.0,리코디아 아트홀,120,민간(대학로 외),2013.0,서울,서초구,"서울특별시 서초구 신반포로42길 14 (반포동, 벨라헤이븐)"
737,링크아트센터,2.0,900.0,"페이코홀
벅스홀","500
400",민간(대학로),2022.0,서울,종로구,서울특별시 종로구 대학로14길 29(혜화동)
738,마루아트홀,1.0,118.0,마루아트홀,118,민간(대학로),2018.0,서울,종로구,서울특별시 종로구 대학로8가길 30 (동숭동)
740,마리아칼라스홀,1.0,51.0,마리아칼라스홀,51,민간(대학로 외),2008.0,서울,강남구,서울특별시 강남구 영동대로 315 (대치동)
742,마이라이브홀,1.0,102.0,마이라이브홀,102,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 논현로 816 (신사동) 
744,마포구청,1.0,0.0,2층 대강당,0,공공(기타),0.0,서울,마포구,서울특별시 마포구 월드컵로 212 (성산동)
745,마포아트센터,3.0,1054.0,"아트홀맥
플레이맥
스튜디오3","733
201
120",공공(문예회관),2002.0,서울,마포구,서울특별시 마포구 대흥로20길 28 (대흥동)
746,마포음악창작소,1.0,50.0,라이브홀,50,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 마포대로 지하238(아현동)
747,마포중앙도서관,1.0,396.0,마중홀,396,공공(기타),2017.0,서울,마포구,서울특별시 마포구 성산로 128 (성산동)
749,만리동예술인주택,1.0,50.0,1층 큰 공간,50,기타(비공연장),2013.0,서울,중구,서울특별시 중구 만리재로27길 69 (만리동2가)
751,맛있는 극장,1.0,90.0,맛있는 극장,90,민간(대학로),2010.0,서울,종로구,서울특별시 종로구 혜화로 4 (혜화동)
753,매지클,1.0,18.0,매지클,18,민간(대학로 외),2004.0,서울,강남구,서울특별시 강남구 삼성로61길 30 (대치동)
755,맥거핀 서교,1.0,0.0,맥거핀 서교,0,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 양화로7길 28(서교동)
757,메이필드호텔,1.0,300.0,카라홀,300,기타(비공연장),2003.0,서울,강서구,서울특별시 강서구 방화대로 94 (외발산동) 
758,메인이더넷,1.0,0.0,와콘TV 공연장,0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 봉은사로26길 7(역삼동)
760,명동난타극장,1.0,386.0,명동난타극장,386,민간(대학로 외),2009.0,서울,중구,서울특별시 중구 명동길 26 (명동2가)
761,명동대성당,3.0,650.0,"꼬스트홀
파밀리아 채플
대성전","450
200
0",기타(비공연장),2017.0,서울,중구,서울특별시 중구 명동길 74 (명동2가) 명동성당
762,명보아트홀,5.0,1468.0,"하람홀
다온홀
가온홀
라온홀
와일드와일드 전용관","189
318
333
334
294",민간(대학로 외),2008.0,서울,중구,서울특별시 중구 마른내로 47 (초동)
764,명작극장 (구 아츠플레이씨어터),2.0,376.0,"명작극장 (구 아츠플레이씨어터)
명작극장(구. 명작극장 2관)","173
203",민간(대학로),2017.0,서울,종로구,서울특별시 종로구 대학로8가길 30 (동숭동)
767,모차르트홀,1.0,201.0,모차르트홀,201,민간(대학로 외),2004.0,서울,서초구,서울특별시 서초구 명달로 104 (서초동)
768,목동 아이스링크,1.0,5000.0,목동 아이스링크,5000,공공(기타),1989.0,서울,양천구,서울특별시 양천구 안양천 939 (목1동)
769,목동청소년수련관,1.0,334.0,청소년극장,334,공공(기타),1988.0,서울,양천구,서울특별시 양천구 목동서로 143 (목동)
770,목인박물관,1.0,0.0,목인박물관,0,기타(비공연장),0.0,서울,종로구,서울특별시 종로구 창의문로5길 46-1(부암동)
776,몽향라이브홀,1.0,100.0,몽향라이브홀,100,기타(비공연장),0.0,서울,서대문구,서울특별시 서대문구 연세로5다길 10 (창천동)
778,무계원,1.0,35.0,사랑채,35,기타(비공연장),2014.0,서울,종로구,서울특별시 종로구 창의문로5가길 2 
780,무신사 개러지(구. 왓챠홀),1.0,230.0,무신사 개러지(구. 왓챠홀),230,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 잔다리로 32(서교동)
784,문래예술공장,2.0,180.0,"박스씨어터
갤러리M30","100
80",공공(기타),2010.0,서울,영등포구,서울특별시 영등포구 경인로88길 5-4 (문래동1가) 문래예술공장
785,문래재즈IN,1.0,60.0,문래재즈IN,60,민간(대학로 외),2012.0,서울,영등포구,서울특별시 영등포구 도림로 475 (문래동4가)
786,문릿아워,1.0,0.0,문릿아워,0,기타(비공연장),0.0,서울,마포구,서울특별시 마포구 와우산로11길 9-8 (상수동)
788,문엔트리,1.0,0.0,문엔트리,0,기타(비공연장),0.0,서울,서초구,서울특별시 서초구 방배천로18길 10(방배동)
793,문화공간 아이원,1.0,80.0,운당,80,민간(대학로 외),2013.0,서울,금천구,서울특별시 금천구 시흥대로 167 (시흥동)
794,문화공간 엘림홀,1.0,230.0,문화공간 엘림홀,230,민간(대학로),2007.0,서울,종로구,서울특별시 종로구 이화장길 94 (동숭동)
797,문화비축기지,6.0,11180.0,"문화마당
T1 1번 탱크 파빌리온
2번 탱크 실내공연장
T2 야외무대
4번 탱크
원형회의실","10,000
200
300
400
250
30",공공(기타),0.0,서울,마포구,서울특별시 마포구 증산로 87 (성산동)
798,문화역 서울 284,1.0,100.0,RTO,100,국립,2011.0,서울,중구,서울특별시 중구 통일로 1 (봉래동2가)
801,문화일보홀,1.0,260.0,문화일보홀 (청춘극장),260,민간(대학로 외),1995.0,서울,중구,서울특별시 중구 새문안로 22 (충정로1가)
802,문화정원 아트홀,1.0,200.0,문화정원 아트홀,200,민간(대학로 외),2015.0,서울,금천구,서울특별시 금천구 가산로 61 (독산동)
804,뭇(moot),1.0,0.0,뭇(moot) 3층,0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 강남대로162길 41-15 (신사동)
805,뭐든지 소극장,1.0,30.0,뭐든지 소극장,30,민간(대학로 외),2021.0,서울,종로구,서울특별시 종로구 창신길 119 (창신동)
811,뮤직앤아트스튜디오,1.0,20.0,뮤직앤아트스튜디오,20,민간(대학로 외),0.0,서울,동작구,"서울특별시 동작구 사당로 300 (사당동, 이수자이)"
812,뮤직클락홀,1.0,0.0,뮤직클락홀,0,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 사평대로 365 (반포동)
817,미마지아트센터,3.0,282.0,"물빛극장
풀빛극장(오아시스극장)
눈빛극장","0
0
282",민간(대학로),2008.0,서울,종로구,서울특별시 종로구 혜화로 17 (명륜1가)
819,미아리고개예술극장(구 미아리예술극장),1.0,90.0,미아리고개예술극장(구 미아리예술극장),90,공공(기타),2009.0,서울,성북구,서울특별시 성북구 동소문로 177 (돈암동)
824,민속극장풍류,1.0,164.0,민속극장풍류,164,공공(기타),1997.0,서울,강남구,서울특별시 강남구 봉은사로 406 (삼성동)
825,민송아트홀 (구. 브로드웨이아트홀),2.0,466.0,"1관
2관","272
194",민간(대학로),2017.0,서울,종로구,서울특별시 종로구 대학로 144 (혜화동) 중원빌딩 6층
831,바탕골소극장,1.0,192.0,바탕골소극장,192,민간(대학로),1986.0,서울,종로구,서울특별시 종로구 대학로10길 5 (동숭동)
836,반쥴,1.0,70.0,반쥴,70,기타(비공연장),0.0,서울,종로구,서울특별시 종로구 삼일대로17길 23 (관철동) 
837,반포심산아트홀,1.0,405.0,반포심산아트홀,405,공공(기타),2011.0,서울,서초구,서울특별시 서초구 사평대로 55 (반포동) 
841,백남아트홀,1.0,208.0,백남아트홀,208,민간(대학로 외),2009.0,서울,성동구,서울특별시 성동구 살곶이길 200 (사근동) 한양여자대학 백남아트홀
844,백석예술대학교,1.0,376.0,백석아트홀,376,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 효령로 114 (방배동) 
845,백암아트홀,1.0,417.0,백암아트홀,417,민간(대학로 외),2004.0,서울,강남구,서울특별시 강남구 테헤란로113길 7 (삼성동)
846,백지장 [신도림 지하철],1.0,40.0,백지장 [신도림 지하철],40,민간(대학로 외),0.0,서울,영등포구,서울특별시 영등포구 경인로72길 4 (문래동2가)
849,버금아트센터,1.0,90.0,버금아트센터,90,민간(대학로 외),0.0,서울,광진구,서울특별시 광진구 능동로 259(군자동)
851,번동 금강빌라,1.0,0.0,203호,0,기타(비공연장),0.0,서울,강북구,서울특별시 강북구 오현로25나길 34 (번동)
854,베아오페라음악예술원,1.0,0.0,베어홀,0,민간(대학로 외),0.0,서울,서초구,서울특별시 서초구 강남대로 263 (서초동)
856,베이스먼트원(VASSMENTONE),1.0,0.0,베이스먼트원(VASSMENTONE),0,민간(대학로 외),0.0,서울,강남구,서울특별시 강남구 선릉로 837(신사동)
857,베짱이홀,1.0,200.0,베짱이홀,200,민간(대학로 외),2013.0,서울,마포구,서울특별시 마포구 독막로15길 3-12 (상수동)
859,벨로주 [망원],1.0,65.0,벨로주 [망원],65,민간(대학로 외),2018.0,서울,마포구,서울특별시 마포구 포은로 117 (망원동) 
860,벨로주 [홍대] (구. 왓에버),1.0,123.0,벨로주 [홍대] (구. 왓에버),123,민간(대학로 외),2008.0,서울,마포구,서울특별시 마포구 잔다리로 46 (서교동)
861,벨지움 재즈카페,1.0,0.0,벨지움 재즈카페,0,기타(비공연장),0.0,서울,강남구,서울특별시 강남구 테헤란로83길 20(삼성동)
865,별빛소극장,1.0,110.0,별빛소극장,110,민간(대학로 외),0.0,서울,마포구,서울특별시 마포구 와우산로 117 (서교동)
878,복합공간 에무,2.0,150.0,"팡타 개라지
야외 뒷뜰(은하수 공연장)","100
50",민간(대학로 외),2010.0,서울,종로구,서울특별시 종로구 경희궁1가길 7 (신문로2가)
879,복합공간 우리누리아트홀,1.0,0.0,복합공간 우리누리아트홀,0,민간(대학로 외),0.0,서울,관악구,서울특별시 관악구 관악로 105 (봉천동)
881,복합문화공간 미인도,1.0,50.0,복합문화공간 미인도,50,민간(대학로 외),2015.0,서울,성북구,서울특별시 성북구 동소문로28길 36 (동선동3가)
